Month-Year,All-items CPI,Province
2024-06,160.7,MB
1978-09,37.4,SK
1978-10,37.6,SK
1978-11,37.9,SK
1978-12,38,SK
1979-01,38.5,SK
1979-02,38.8,SK
1979-03,39.1,SK
1979-04,39.4,SK
1979-05,39.8,SK
1979-06,40.1,SK
1979-07,40.5,SK
1979-08,40.6,SK
1979-09,40.9,SK
1979-10,41.2,SK
1979-11,41.6,SK
1979-12,41.9,SK
1980-01,42,SK
1980-02,42.4,SK
1980-03,42.8,SK
1980-04,43,SK
1980-05,43.6,SK
1980-06,44.1,SK
1980-07,44.5,SK
1980-08,45,SK
1980-09,45.4,SK
1980-10,45.8,SK
1980-11,46.5,SK
1980-12,46.7,SK
1981-01,47.1,SK
1981-02,47.5,SK
1981-03,48,SK
1981-04,48.1,SK
1981-05,48.8,SK
1981-06,49.6,SK
1981-07,49.9,SK
1981-08,50.4,SK
1981-09,50.6,SK
1981-10,51,SK
1981-11,51.6,SK
1981-12,51.7,SK
1982-01,52,SK
1982-02,52.7,SK
1982-03,53.2,SK
1982-04,53.4,SK
1982-05,53.4,SK
1982-06,53.8,SK
1982-07,54.2,SK
1982-08,54.4,SK
1982-09,54.6,SK
1982-10,55.3,SK
1982-11,55.3,SK
1982-12,55.5,SK
1983-01,55.5,SK
1983-02,56,SK
1983-03,56.4,SK
1983-04,56.8,SK
1983-05,57.2,SK
1983-06,57.1,SK
1983-07,58,SK
1983-08,58.2,SK
1983-09,58.2,SK
1983-10,58.6,SK
1983-11,58.6,SK
1983-12,58.6,SK
1984-01,58.9,SK
1984-02,59.1,SK
1984-03,59.1,SK
1984-04,59.3,SK
1984-05,59.5,SK
1984-06,59.7,SK
1984-07,59.8,SK
1984-08,60,SK
1984-09,60.2,SK
1984-10,60.3,SK
1984-11,60.6,SK
1984-12,60.7,SK
1985-01,60.9,SK
1985-02,61.1,SK
1985-03,61.4,SK
1985-04,61.6,SK
1985-05,61.7,SK
1985-06,62,SK
1985-07,62.2,SK
1985-08,61.9,SK
1985-09,62.2,SK
1985-10,62.7,SK
1985-11,62.7,SK
1985-12,63.1,SK
1986-01,63.1,SK
1986-02,63.1,SK
1986-03,62.8,SK
1986-04,62.9,SK
1986-05,63.2,SK
1986-06,63.4,SK
1986-07,63.9,SK
1986-08,63.9,SK
1986-09,63.9,SK
1986-10,64.4,SK
1986-11,64.6,SK
1986-12,64.7,SK
1987-01,65.1,SK
1987-02,65.3,SK
1987-03,65.6,SK
1987-04,65.7,SK
1987-05,66.1,SK
1987-06,66.2,SK
1987-07,67.8,SK
1987-08,67.8,SK
1987-09,67.7,SK
1987-10,67.8,SK
1987-11,68.3,SK
1987-12,68.4,SK
1988-01,68.9,SK
1988-02,69.1,SK
1988-03,69.3,SK
1988-04,69.4,SK
1988-05,69.5,SK
1988-06,69.6,SK
1988-07,69.9,SK
1988-08,70.2,SK
1988-09,69.9,SK
1988-10,70.4,SK
1988-11,70.7,SK
1988-12,70.6,SK
1989-01,71.1,SK
1989-02,71.5,SK
1989-03,71.8,SK
1989-04,71.7,SK
1989-05,72.7,SK
1989-06,73.1,SK
1989-07,73.6,SK
1989-08,73.7,SK
1989-09,73.6,SK
1989-10,73.7,SK
1989-11,74.1,SK
1989-12,73.8,SK
1990-01,74.3,SK
1990-02,75.2,SK
1990-03,75.3,SK
1990-04,75.4,SK
1990-05,75.5,SK
1990-06,75.9,SK
1990-07,76.3,SK
1990-08,76.4,SK
1990-09,76.5,SK
1990-10,77,SK
1990-11,77.1,SK
1990-12,77.5,SK
1991-01,79.2,SK
1991-02,78.9,SK
1991-03,79.2,SK
1991-04,80.4,SK
1991-05,80.5,SK
1991-06,80.2,SK
1991-07,80.7,SK
1991-08,80.7,SK
1991-09,80.5,SK
1991-10,80.4,SK
1991-11,79.8,SK
1991-12,79.5,SK
1992-01,79.6,SK
1992-02,79.7,SK
1992-03,80,SK
1992-04,80,SK
1992-05,80.9,SK
1992-06,80.9,SK
1992-07,81.2,SK
1992-08,81.3,SK
1992-09,81.3,SK
1992-10,81.3,SK
1992-11,81.7,SK
1992-12,81.7,SK
1993-01,82.2,SK
1993-02,82.4,SK
1993-03,82.2,SK
1993-04,83.1,SK
1993-05,83.4,SK
1993-06,83.4,SK
1993-07,83.4,SK
1993-08,83.6,SK
1993-09,83.6,SK
1993-10,83.8,SK
1993-11,84.2,SK
1993-12,84.1,SK
1994-01,84.3,SK
1994-02,84.1,SK
1994-03,84.1,SK
1994-04,84.5,SK
1994-05,84.4,SK
1994-06,84.6,SK
1994-07,84.9,SK
1994-08,85.1,SK
1994-09,85.4,SK
1994-10,85.1,SK
1994-11,85.4,SK
1994-12,85.5,SK
1995-01,85.6,SK
1995-02,85.8,SK
1995-03,85.9,SK
1995-04,86.3,SK
1995-05,86.7,SK
1995-06,86.7,SK
1995-07,86.7,SK
1995-08,86.7,SK
1995-09,86.4,SK
1995-10,86.7,SK
1995-11,86.8,SK
1995-12,86.9,SK
1996-01,86.9,SK
1996-02,87,SK
1996-03,87.3,SK
1996-04,87.6,SK
1996-05,88,SK
1996-06,88,SK
1996-07,88.2,SK
1996-08,88.2,SK
1996-09,88.4,SK
1996-10,88.7,SK
1996-11,89.1,SK
1996-12,89.2,SK
1997-01,88.9,SK
1997-02,89.1,SK
1997-03,89.2,SK
1997-04,88.8,SK
1997-05,89,SK
1997-06,89.1,SK
1997-07,89.3,SK
1997-08,89.3,SK
1997-09,89.2,SK
1997-10,89.3,SK
1997-11,89.3,SK
1997-12,89.3,SK
1998-01,89.6,SK
1998-02,89.8,SK
1998-03,90,SK
1998-04,90,SK
1998-05,90.5,SK
1998-06,90.7,SK
1998-07,90.7,SK
1998-08,90.4,SK
1998-09,90.5,SK
1998-10,90.7,SK
1998-11,91.1,SK
1998-12,90.9,SK
1999-01,91.3,SK
1999-02,91.3,SK
1999-03,91.4,SK
1999-04,91.5,SK
1999-05,92,SK
1999-06,91.9,SK
1999-07,91.8,SK
1999-08,92.1,SK
1999-09,92.5,SK
1999-10,92.4,SK
1999-11,92.6,SK
1999-12,92.6,SK
2000-01,92.7,SK
2000-02,93,SK
2000-03,93.6,SK
2000-04,93.7,SK
2000-05,94,SK
2000-06,94.2,SK
2000-07,94.6,SK
2000-08,94.8,SK
2000-09,95,SK
2000-10,95,SK
2000-11,95.4,SK
2000-12,96.3,SK
2001-01,95.6,SK
2001-02,96.1,SK
2001-03,96.1,SK
2001-04,96.4,SK
2001-05,97.3,SK
2001-06,98.3,SK
2001-07,97.9,SK
2001-08,98,SK
2001-09,98.7,SK
2001-10,98,SK
2001-11,97.3,SK
2001-12,97.2,SK
2002-01,97.8,SK
2002-02,97.7,SK
2002-03,98.5,SK
2002-04,99.8,SK
2002-05,100,SK
2002-06,100.2,SK
2002-07,100.4,SK
2002-08,100.6,SK
2002-09,101,SK
2002-10,101.1,SK
2002-11,101.5,SK
2002-12,101.4,SK
2003-01,101.5,SK
2003-02,102,SK
2003-03,102.5,SK
2003-04,101.9,SK
2003-05,102.2,SK
2003-06,102.1,SK
2003-07,102.2,SK
2003-08,102.5,SK
2003-09,102.8,SK
2003-10,102.4,SK
2003-11,102.8,SK
2003-12,102.7,SK
2004-01,102.8,SK
2004-02,102.9,SK
2004-03,103.1,SK
2004-04,103.8,SK
2004-05,104.9,SK
2004-06,105,SK
2004-07,105.2,SK
2004-08,104.7,SK
2004-09,104.9,SK
2004-10,105.5,SK
2004-11,106.1,SK
2004-12,105.8,SK
2005-01,105.6,SK
2005-02,105.8,SK
2005-03,106.4,SK
2005-04,107.1,SK
2005-05,106.5,SK
2005-06,106.8,SK
2005-07,107.1,SK
2005-08,107.4,SK
2005-09,108,SK
2005-10,107.5,SK
2005-11,107.4,SK
2005-12,107.3,SK
2006-01,107.9,SK
2006-02,107.9,SK
2006-03,108.2,SK
2006-04,109.2,SK
2006-05,109.6,SK
2006-06,109.6,SK
2006-07,109.8,SK
2006-08,110.4,SK
2006-09,109.3,SK
2006-10,109.1,SK
2006-11,108.8,SK
2006-12,108.9,SK
2007-01,109.5,SK
2007-02,109.9,SK
2007-03,111,SK
2007-04,111.8,SK
2007-05,112.6,SK
2007-06,113.1,SK
2007-07,113.3,SK
2007-08,113.1,SK
2007-09,113.4,SK
2007-10,113,SK
2007-11,113.1,SK
2007-12,112.9,SK
2008-01,113,SK
2008-02,113.6,SK
2008-03,114.5,SK
2008-04,115.4,SK
2008-05,116.2,SK
2008-06,117,SK
2008-07,116.9,SK
2008-08,117,SK
2008-09,117.3,SK
2008-10,116.9,SK
2008-11,116.7,SK
2008-12,115.8,SK
2009-01,115.7,SK
2009-02,116.5,SK
2009-03,116.6,SK
2009-04,116.1,SK
2009-05,117,SK
2009-06,118.2,SK
2009-07,118,SK
2009-08,117.9,SK
2009-09,117.5,SK
2009-10,117.2,SK
2009-11,117.6,SK
2009-12,117.1,SK
2010-01,117.5,SK
2010-02,117.7,SK
2010-03,117.9,SK
2010-04,118.5,SK
2010-05,118.6,SK
2010-06,118.6,SK
2010-07,118.5,SK
2010-08,118.8,SK
2010-09,118.9,SK
2010-10,119.7,SK
2010-11,119.9,SK
2010-12,119.4,SK
2011-01,120.1,SK
2011-02,120.3,SK
2011-03,121.4,SK
2011-04,121.6,SK
2011-05,122.6,SK
2011-06,121.7,SK
2011-07,121.8,SK
2011-08,122.1,SK
2011-09,123,SK
2011-10,123,SK
2011-11,123.4,SK
2011-12,122.4,SK
2012-01,122.9,SK
2012-02,122.7,SK
2012-03,123.6,SK
2012-04,124.2,SK
2012-05,124.5,SK
2012-06,124.1,SK
2012-07,123.9,SK
2012-08,124.2,SK
2012-09,124.5,SK
2012-10,124.8,SK
2012-11,124.5,SK
2012-12,123.3,SK
2013-01,123.5,SK
2013-02,124.9,SK
2013-03,125.2,SK
2013-04,125.4,SK
2013-05,126,SK
2013-06,126.2,SK
2013-07,125.9,SK
2013-08,125.7,SK
2013-09,126.4,SK
2013-10,126.7,SK
2013-11,126.3,SK
2013-12,126.1,SK
2014-01,126.4,SK
2014-02,127.8,SK
2014-03,128.7,SK
2014-04,128.9,SK
2014-05,129.2,SK
2014-06,129,SK
2014-07,129,SK
2014-08,129.1,SK
2014-09,129.2,SK
2014-10,129.9,SK
2014-11,129,SK
2014-12,128.3,SK
2015-01,128.2,SK
2015-02,129.3,SK
2015-03,130.5,SK
2015-04,130.5,SK
2015-05,131.1,SK
2015-06,131.5,SK
2015-07,131.4,SK
2015-08,131.6,SK
2015-09,131,SK
2015-10,131.7,SK
2015-11,131.7,SK
2015-12,130.6,SK
2016-01,131,SK
2016-02,131.1,SK
2016-03,132.2,SK
2016-04,132.3,SK
2016-05,132.7,SK
2016-06,133.3,SK
2016-07,132.8,SK
2016-08,132.5,SK
2016-09,132.4,SK
2016-10,132.7,SK
2016-11,131.7,SK
2016-12,131.4,SK
2017-01,133.1,SK
2017-02,132.9,SK
2017-03,133,SK
2017-04,134.2,SK
2017-05,133.9,SK
2017-06,133.9,SK
2017-07,133.9,SK
2017-08,134.7,SK
2017-09,134.9,SK
2017-10,135.4,SK
2017-11,136.6,SK
2017-12,135.9,SK
2018-01,136.4,SK
2018-02,136.7,SK
2018-03,136.8,SK
2018-04,137.5,SK
2018-05,137.9,SK
2018-06,137.5,SK
2018-07,138,SK
2018-08,137.6,SK
2018-09,137.3,SK
2018-10,138.7,SK
2018-11,137.9,SK
2018-12,137.4,SK
2019-01,137.4,SK
2019-02,138.5,SK
2019-03,139.2,SK
2019-04,140.6,SK
2019-05,140.8,SK
2019-06,140.2,SK
2019-07,140.7,SK
2019-08,140.2,SK
2019-09,139.7,SK
2019-10,140.9,SK
2019-11,140.5,SK
2019-12,139.6,SK
2020-01,140.6,SK
2020-02,141.2,SK
2020-03,140,SK
2020-04,138.7,SK
2020-05,139.9,SK
2020-06,141.2,SK
2020-07,141.4,SK
2020-08,140.8,SK
2020-09,140.8,SK
2020-10,141.6,SK
2020-11,141.6,SK
2020-12,140.9,SK
2021-01,141.9,SK
2021-02,142.4,SK
2021-03,143.3,SK
2021-04,143.9,SK
2021-05,143.7,SK
2021-06,143.8,SK
2021-07,144.7,SK
2021-08,144.9,SK
2021-09,145.4,SK
2021-10,146.1,SK
2021-11,146.8,SK
2021-12,145.9,SK
2022-01,147.8,SK
2022-02,149.1,SK
2022-03,151.4,SK
2022-04,152.4,SK
2022-05,153.8,SK
2022-06,155.4,SK
2022-07,156.4,SK
2022-08,154.8,SK
2022-09,155.7,SK
2022-10,157.8,SK
2022-11,157,SK
2022-12,155.7,SK
2023-01,156.7,SK
2023-02,157.6,SK
2023-03,158.8,SK
2023-04,160.4,SK
2023-05,160.4,SK
2023-06,160.5,SK
2023-07,161.1,SK
2023-08,161.6,SK
2023-09,161.2,SK
2023-10,160.6,SK
2023-11,160.6,SK
2023-12,159.9,SK
2024-01,159.7,SK
2024-02,160.3,SK
2024-03,161.2,SK
2024-04,162,SK
2024-05,162.8,SK
2024-06,162.8,SK
1978-09,37.2,AB
1978-10,37.6,AB
1978-11,37.9,AB
1978-12,38,AB
1979-01,38.2,AB
1979-02,38.7,AB
1979-03,39.1,AB
1979-04,39.4,AB
1979-05,39.7,AB
1979-06,39.9,AB
1979-07,40.3,AB
1979-08,40.4,AB
1979-09,40.7,AB
1979-10,41,AB
1979-11,41.3,AB
1979-12,41.6,AB
1980-01,41.8,AB
1980-02,42,AB
1980-03,42.4,AB
1980-04,42.8,AB
1980-05,43.3,AB
1980-06,43.8,AB
1980-07,44.2,AB
1980-08,44.5,AB
1980-09,45,AB
1980-10,45.7,AB
1980-11,46.5,AB
1980-12,46.7,AB
1981-01,47.2,AB
1981-02,47.7,AB
1981-03,48.1,AB
1981-04,48.3,AB
1981-05,49,AB
1981-06,49.7,AB
1981-07,50.2,AB
1981-08,50.7,AB
1981-09,50.9,AB
1981-10,51.4,AB
1981-11,52,AB
1981-12,52.3,AB
1982-01,52.7,AB
1982-02,53.4,AB
1982-03,54.2,AB
1982-04,54.5,AB
1982-05,55.2,AB
1982-06,55.6,AB
1982-07,56,AB
1982-08,56.3,AB
1982-09,56.6,AB
1982-10,56.9,AB
1982-11,57,AB
1982-12,56.8,AB
1983-01,56.9,AB
1983-02,57.2,AB
1983-03,57.6,AB
1983-04,58.1,AB
1983-05,58.4,AB
1983-06,58.5,AB
1983-07,58.6,AB
1983-08,58.6,AB
1983-09,58.5,AB
1983-10,58.8,AB
1983-11,58.9,AB
1983-12,58.9,AB
1984-01,59.2,AB
1984-02,59.3,AB
1984-03,59.3,AB
1984-04,59.6,AB
1984-05,59.5,AB
1984-06,59.6,AB
1984-07,60.2,AB
1984-08,60.2,AB
1984-09,60.2,AB
1984-10,60.1,AB
1984-11,60.2,AB
1984-12,60.3,AB
1985-01,60.6,AB
1985-02,60.8,AB
1985-03,61,AB
1985-04,61.4,AB
1985-05,61.4,AB
1985-06,61.8,AB
1985-07,61.9,AB
1985-08,61.8,AB
1985-09,61.9,AB
1985-10,62,AB
1985-11,62.2,AB
1985-12,62.3,AB
1986-01,62.6,AB
1986-02,62.9,AB
1986-03,63.1,AB
1986-04,63.1,AB
1986-05,63.5,AB
1986-06,63.6,AB
1986-07,64,AB
1986-08,64.2,AB
1986-09,64.2,AB
1986-10,64.3,AB
1986-11,64.3,AB
1986-12,64.4,AB
1987-01,64.6,AB
1987-02,64.7,AB
1987-03,64.9,AB
1987-04,65.5,AB
1987-05,66.1,AB
1987-06,66.6,AB
1987-07,67.1,AB
1987-08,67.1,AB
1987-09,66.9,AB
1987-10,67,AB
1987-11,67.2,AB
1987-12,67.3,AB
1988-01,67.2,AB
1988-02,67.2,AB
1988-03,67.7,AB
1988-04,68.1,AB
1988-05,68.2,AB
1988-06,68.1,AB
1988-07,68.4,AB
1988-08,68.3,AB
1988-09,68.4,AB
1988-10,68.4,AB
1988-11,68.4,AB
1988-12,68.2,AB
1989-01,68.6,AB
1989-02,69,AB
1989-03,69.6,AB
1989-04,69.7,AB
1989-05,70.7,AB
1989-06,71.2,AB
1989-07,71.7,AB
1989-08,71.7,AB
1989-09,72,AB
1989-10,72,AB
1989-11,72.2,AB
1989-12,72.5,AB
1990-01,73.1,AB
1990-02,73.4,AB
1990-03,73.6,AB
1990-04,74.1,AB
1990-05,74.3,AB
1990-06,74.8,AB
1990-07,75.3,AB
1990-08,75.5,AB
1990-09,75.8,AB
1990-10,76.4,AB
1990-11,76.8,AB
1990-12,76.7,AB
1991-01,78.9,AB
1991-02,78.2,AB
1991-03,78.6,AB
1991-04,78.6,AB
1991-05,79.2,AB
1991-06,79.5,AB
1991-07,79.9,AB
1991-08,80,AB
1991-09,80,AB
1991-10,79.8,AB
1991-11,80,AB
1991-12,79.6,AB
1992-01,79.8,AB
1992-02,80,AB
1992-03,80.4,AB
1992-04,80.3,AB
1992-05,80.4,AB
1992-06,80.5,AB
1992-07,80.8,AB
1992-08,80.8,AB
1992-09,80.8,AB
1992-10,80.7,AB
1992-11,81.2,AB
1992-12,81,AB
1993-01,81.3,AB
1993-02,81.4,AB
1993-03,80.4,AB
1993-04,80.8,AB
1993-05,81,AB
1993-06,81.3,AB
1993-07,81.7,AB
1993-08,81.7,AB
1993-09,81.8,AB
1993-10,81.7,AB
1993-11,82.1,AB
1993-12,82.1,AB
1994-01,82.1,AB
1994-02,82,AB
1994-03,81.8,AB
1994-04,82.1,AB
1994-05,82.2,AB
1994-06,82.4,AB
1994-07,82.9,AB
1994-08,82.9,AB
1994-09,83.3,AB
1994-10,83.1,AB
1994-11,83.2,AB
1994-12,83.6,AB
1995-01,83.6,AB
1995-02,83.9,AB
1995-03,84.1,AB
1995-04,84.3,AB
1995-05,84.5,AB
1995-06,84.3,AB
1995-07,84.8,AB
1995-08,84.7,AB
1995-09,84.9,AB
1995-10,84.9,AB
1995-11,85.3,AB
1995-12,85,AB
1996-01,85.1,AB
1996-02,85.2,AB
1996-03,85.8,AB
1996-04,86.2,AB
1996-05,86.4,AB
1996-06,86.2,AB
1996-07,86.7,AB
1996-08,86.8,AB
1996-09,87,AB
1996-10,86.8,AB
1996-11,87,AB
1996-12,87.1,AB
1997-01,87.7,AB
1997-02,87.9,AB
1997-03,88.1,AB
1997-04,87.8,AB
1997-05,87.9,AB
1997-06,88.3,AB
1997-07,88.3,AB
1997-08,88.3,AB
1997-09,88.4,AB
1997-10,88.4,AB
1997-11,88.3,AB
1997-12,88.3,AB
1998-01,88.6,AB
1998-02,87.9,AB
1998-03,88.4,AB
1998-04,88.8,AB
1998-05,89,AB
1998-06,89.7,AB
1998-07,89.7,AB
1998-08,89.7,AB
1998-09,89.4,AB
1998-10,89.5,AB
1998-11,89.5,AB
1998-12,89.7,AB
1999-01,89.9,AB
1999-02,89.9,AB
1999-03,90.1,AB
1999-04,90.3,AB
1999-05,91,AB
1999-06,91.2,AB
1999-07,91.4,AB
1999-08,92.1,AB
1999-09,92.6,AB
1999-10,92.7,AB
1999-11,92.3,AB
1999-12,92.7,AB
2000-01,92.4,AB
2000-02,92.3,AB
2000-03,93.3,AB
2000-04,93.3,AB
2000-05,93.9,AB
2000-06,94.3,AB
2000-07,95.2,AB
2000-08,95.3,AB
2000-09,95.9,AB
2000-10,96,AB
2000-11,96.3,AB
2000-12,96.3,AB
2001-01,93.4,AB
2001-02,95.7,AB
2001-03,95.6,AB
2001-04,95.7,AB
2001-05,99.2,AB
2001-06,99.5,AB
2001-07,97.9,AB
2001-08,97.8,AB
2001-09,98.6,AB
2001-10,97.4,AB
2001-11,93.9,AB
2001-12,95.4,AB
2002-01,96.7,AB
2002-02,97.2,AB
2002-03,97.5,AB
2002-04,99,AB
2002-05,99.4,AB
2002-06,99.9,AB
2002-07,99.9,AB
2002-08,100.1,AB
2002-09,101.4,AB
2002-10,102.5,AB
2002-11,103,AB
2002-12,103.3,AB
2003-01,103.5,AB
2003-02,103.8,AB
2003-03,104.9,AB
2003-04,104.9,AB
2003-05,104.2,AB
2003-06,104.7,AB
2003-07,104.3,AB
2003-08,104.2,AB
2003-09,104.8,AB
2003-10,104.3,AB
2003-11,104.7,AB
2003-12,104.6,AB
2004-01,104.6,AB
2004-02,104.6,AB
2004-03,104.9,AB
2004-04,105.2,AB
2004-05,106.1,AB
2004-06,107.1,AB
2004-07,106.4,AB
2004-08,106.2,AB
2004-09,106.3,AB
2004-10,106,AB
2004-11,106.7,AB
2004-12,106.4,AB
2005-01,106.1,AB
2005-02,106.2,AB
2005-03,106.9,AB
2005-04,107.6,AB
2005-05,107.4,AB
2005-06,107.8,AB
2005-07,108.7,AB
2005-08,108.7,AB
2005-09,110,AB
2005-10,109.7,AB
2005-11,109.6,AB
2005-12,109,AB
2006-01,110.4,AB
2006-02,109.7,AB
2006-03,110.3,AB
2006-04,111.4,AB
2006-05,112.2,AB
2006-06,111.8,AB
2006-07,113.4,AB
2006-08,113.9,AB
2006-09,114.1,AB
2006-10,113,AB
2006-11,113.7,AB
2006-12,114.2,AB
2007-01,114.7,AB
2007-02,115,AB
2007-03,116.4,AB
2007-04,117.5,AB
2007-05,117.8,AB
2007-06,118.8,AB
2007-07,119.1,AB
2007-08,119.3,AB
2007-09,119.4,AB
2007-10,118.6,AB
2007-11,119.1,AB
2007-12,118.9,AB
2008-01,118.8,AB
2008-02,119,AB
2008-03,119.8,AB
2008-04,121.3,AB
2008-05,122.2,AB
2008-06,124,AB
2008-07,123.3,AB
2008-08,124.1,AB
2008-09,122.8,AB
2008-10,121.5,AB
2008-11,121.6,AB
2008-12,121.2,AB
2009-01,120.2,AB
2009-02,121.5,AB
2009-03,120.9,AB
2009-04,120.4,AB
2009-05,121.4,AB
2009-06,122,AB
2009-07,121.5,AB
2009-08,122,AB
2009-09,121.5,AB
2009-10,121.6,AB
2009-11,122.6,AB
2009-12,121.9,AB
2010-01,122.3,AB
2010-02,122.7,AB
2010-03,122.1,AB
2010-04,122.3,AB
2010-05,122.7,AB
2010-06,122.7,AB
2010-07,123.3,AB
2010-08,122.7,AB
2010-09,122.6,AB
2010-10,123,AB
2010-11,122.7,AB
2010-12,122.9,AB
2011-01,123.5,AB
2011-02,124.2,AB
2011-03,124.5,AB
2011-04,126,AB
2011-05,126.1,AB
2011-06,125.3,AB
2011-07,125.7,AB
2011-08,126.3,AB
2011-09,126,AB
2011-10,127.2,AB
2011-11,126.6,AB
2011-12,126.5,AB
2012-01,127.1,AB
2012-02,126.6,AB
2012-03,126.6,AB
2012-04,127,AB
2012-05,126.6,AB
2012-06,126.9,AB
2012-07,126.8,AB
2012-08,127.6,AB
2012-09,127.8,AB
2012-10,128,AB
2012-11,127.3,AB
2012-12,126.5,AB
2013-01,126.5,AB
2013-02,127.7,AB
2013-03,128.1,AB
2013-04,128.7,AB
2013-05,129.5,AB
2013-06,129.8,AB
2013-07,129.6,AB
2013-08,129.4,AB
2013-09,129.5,AB
2013-10,129.3,AB
2013-11,129.5,AB
2013-12,129.1,AB
2014-01,129.9,AB
2014-02,130.8,AB
2014-03,133.1,AB
2014-04,132.2,AB
2014-05,132.8,AB
2014-06,132.3,AB
2014-07,132.9,AB
2014-08,132.7,AB
2014-09,132.9,AB
2014-10,133.2,AB
2014-11,132.1,AB
2014-12,131.5,AB
2015-01,131,AB
2015-02,132,AB
2015-03,133,AB
2015-04,133.1,AB
2015-05,133.6,AB
2015-06,134.5,AB
2015-07,134.6,AB
2015-08,135,AB
2015-09,134.6,AB
2015-10,135.1,AB
2015-11,134.7,AB
2015-12,133.5,AB
2016-01,133.7,AB
2016-02,133.8,AB
2016-03,135,AB
2016-04,135.1,AB
2016-05,135.6,AB
2016-06,136.3,AB
2016-07,135.6,AB
2016-08,135.9,AB
2016-09,135.3,AB
2016-10,135.8,AB
2016-11,135,AB
2016-12,134.9,AB
2017-01,137,AB
2017-02,136.7,AB
2017-03,136.8,AB
2017-04,137.4,AB
2017-05,137.2,AB
2017-06,136.9,AB
2017-07,137,AB
2017-08,137.4,AB
2017-09,137,AB
2017-10,137.6,AB
2017-11,138.4,AB
2017-12,137.6,AB
2018-01,138.9,AB
2018-02,139.7,AB
2018-03,139.9,AB
2018-04,140.6,AB
2018-05,140.7,AB
2018-06,140.7,AB
2018-07,141.8,AB
2018-08,141.6,AB
2018-09,141.1,AB
2018-10,141.4,AB
2018-11,140.7,AB
2018-12,140.5,AB
2019-01,140.5,AB
2019-02,142,AB
2019-03,143.1,AB
2019-04,143.7,AB
2019-05,144,AB
2019-06,142.7,AB
2019-07,143.6,AB
2019-08,143.4,AB
2019-09,142.9,AB
2019-10,143.6,AB
2019-11,143.6,AB
2019-12,143.7,AB
2020-01,144.7,AB
2020-02,145.5,AB
2020-03,144.1,AB
2020-04,143,AB
2020-05,144.1,AB
2020-06,145,AB
2020-07,144.9,AB
2020-08,144.2,AB
2020-09,145,AB
2020-10,145.2,AB
2020-11,145.4,AB
2020-12,144.8,AB
2021-01,145.8,AB
2021-02,146.4,AB
2021-03,146.9,AB
2021-04,147.7,AB
2021-05,148.6,AB
2021-06,148.9,AB
2021-07,150.3,AB
2021-08,151,AB
2021-09,150.8,AB
2021-10,151.5,AB
2021-11,151.6,AB
2021-12,151.7,AB
2022-01,152.8,AB
2022-02,154.5,AB
2022-03,156.5,AB
2022-04,157,AB
2022-05,159.2,AB
2022-06,161.4,AB
2022-07,161.4,AB
2022-08,160,AB
2022-09,160.1,AB
2022-10,161.8,AB
2022-11,161.6,AB
2022-12,160.8,AB
2023-01,160.5,AB
2023-02,160.1,AB
2023-03,161.7,AB
2023-04,163.7,AB
2023-05,164.1,AB
2023-06,164.4,AB
2023-07,166,AB
2023-08,166.8,AB
2023-09,166,AB
2023-10,165.2,AB
2023-11,165.6,AB
2023-12,165.6,AB
2024-01,165.9,AB
2024-02,166.8,AB
2024-03,167.3,AB
2024-04,168.6,AB
2024-05,169.1,AB
2024-06,169.4,AB
1978-09,39.1,BC
1978-10,39.4,BC
1978-11,39.6,BC
1978-12,39.8,BC
1979-01,40,BC
1979-02,40.4,BC
1979-03,40.7,BC
1979-04,40.8,BC
1979-05,41.2,BC
1979-06,41.5,BC
1979-07,41.7,BC
1979-08,41.8,BC
1979-09,42.3,BC
1979-10,42.3,BC
1979-11,42.6,BC
1979-12,42.8,BC
1980-01,43,BC
1980-02,43.4,BC
1980-03,43.9,BC
1980-04,44.1,BC
1980-05,44.7,BC
1980-06,45.2,BC
1980-07,45.6,BC
1980-08,46,BC
1980-09,46.3,BC
1980-10,46.8,BC
1980-11,47.5,BC
1980-12,47.8,BC
1981-01,48.7,BC
1981-02,49.1,BC
1981-03,50.1,BC
1981-04,50.6,BC
1981-05,51,BC
1981-06,51.7,BC
1981-07,52.2,BC
1981-08,52.7,BC
1981-09,53.2,BC
1981-10,53.8,BC
1981-11,54.3,BC
1981-12,54.5,BC
1982-01,55.1,BC
1982-02,55.5,BC
1982-03,55.9,BC
1982-04,56.3,BC
1982-05,57,BC
1982-06,57.4,BC
1982-07,57.7,BC
1982-08,58,BC
1982-09,58.3,BC
1982-10,58.6,BC
1982-11,58.9,BC
1982-12,58.7,BC
1983-01,58.9,BC
1983-02,59.1,BC
1983-03,59.6,BC
1983-04,59.9,BC
1983-05,60,BC
1983-06,60.3,BC
1983-07,61,BC
1983-08,61,BC
1983-09,61.1,BC
1983-10,61.3,BC
1983-11,61.3,BC
1983-12,61.3,BC
1984-01,61.6,BC
1984-02,61.9,BC
1984-03,62.1,BC
1984-04,62.4,BC
1984-05,62.5,BC
1984-06,62.5,BC
1984-07,63.1,BC
1984-08,63.3,BC
1984-09,63.5,BC
1984-10,63.4,BC
1984-11,63.6,BC
1984-12,63.6,BC
1985-01,63.8,BC
1985-02,64.1,BC
1985-03,64.1,BC
1985-04,64.5,BC
1985-05,64.7,BC
1985-06,64.7,BC
1985-07,65,BC
1985-08,65.1,BC
1985-09,65.2,BC
