Province_x,Month-Year,Unemployment Rate,Minimum Wage
Nova Scotia,Feb-1995,11.9,$5.15
Nova Scotia,Mar-1995,12.5,$5.15
Nova Scotia,Apr-1995,11.6,$5.15
Nova Scotia,May-1995,13.0,$5.15
Nova Scotia,Jun-1995,13.2,$5.15
Nova Scotia,Jul-1995,13.2,$5.15
Nova Scotia,Aug-1995,12.4,$5.15
Nova Scotia,Sep-1995,11.5,$5.15
Nova Scotia,Oct-1995,11.5,$5.15
Nova Scotia,Nov-1995,11.5,$5.15
Nova Scotia,Dec-1995,10.8,$5.15
Nova Scotia,Jan-1996,11.3,$5.15
Nova Scotia,Feb-1996,11.5,$5.15
Nova Scotia,Mar-1996,12.1,$5.15
Nova Scotia,Apr-1996,12.3,$5.15
Nova Scotia,May-1996,12.0,$5.15
Nova Scotia,Jun-1996,12.7,$5.15
Nova Scotia,Jul-1996,12.6,$5.15
Nova Scotia,Aug-1996,12.8,$5.15
Nova Scotia,Sep-1996,13.5,$5.15
Nova Scotia,Oct-1996,13.0,$5.35
Nova Scotia,Nov-1996,12.6,$5.35
Nova Scotia,Dec-1996,12.5,$5.35
Nova Scotia,Jan-1997,12.4,$5.35
Nova Scotia,Feb-1997,13.1,$5.50
Nova Scotia,Mar-1997,12.8,$5.50
Nova Scotia,Apr-1997,12.8,$5.50
Nova Scotia,May-1997,13.1,$5.50
Nova Scotia,Jun-1997,12.2,$5.50
Nova Scotia,Jul-1997,11.7,$5.50
Nova Scotia,Aug-1997,11.8,$5.50
Nova Scotia,Sep-1997,11.5,$5.50
Nova Scotia,Oct-1997,11.2,$5.50
Nova Scotia,Nov-1997,11.1,$5.50
Nova Scotia,Dec-1997,11.3,$5.50
Nova Scotia,Jan-1998,11.1,$5.50
Nova Scotia,Feb-1998,10.4,$5.50
Nova Scotia,Mar-1998,9.8,$5.50
Nova Scotia,Apr-1998,10.8,$5.50
Nova Scotia,May-1998,10.6,$5.50
Nova Scotia,Jun-1998,10.7,$5.50
Nova Scotia,Jul-1998,10.4,$5.50
Nova Scotia,Aug-1998,10.1,$5.50
Nova Scotia,Sep-1998,10.5,$5.50
Nova Scotia,Oct-1998,10.6,$5.50
Nova Scotia,Nov-1998,10.6,$5.50
Nova Scotia,Dec-1998,9.8,$5.50
Nova Scotia,Jan-1999,9.4,$5.50
Nova Scotia,Feb-1999,10.2,$5.50
Nova Scotia,Mar-1999,10.5,$5.50
Nova Scotia,Apr-1999,9.4,$5.50
Nova Scotia,May-1999,9.7,$5.50
Nova Scotia,Jun-1999,9.4,$5.50
Nova Scotia,Jul-1999,8.9,$5.50
Nova Scotia,Aug-1999,9.1,$5.50
Nova Scotia,Sep-1999,9.7,$5.50
Nova Scotia,Oct-1999,9.5,$5.60
Nova Scotia,Nov-1999,9.2,$5.60
Nova Scotia,Dec-1999,9.6,$5.60
Nova Scotia,Jan-2000,9.4,$5.60
Nova Scotia,Feb-2000,9.5,$5.60
Nova Scotia,Mar-2000,8.7,$5.60
Nova Scotia,Apr-2000,8.5,$5.60
Nova Scotia,May-2000,8.7,$5.60
Nova Scotia,Jun-2000,8.6,$5.60
Nova Scotia,Jul-2000,8.8,$5.60
Nova Scotia,Aug-2000,9.4,$5.60
Nova Scotia,Sep-2000,9.4,$5.60
Nova Scotia,Oct-2000,9.4,$5.70
Nova Scotia,Nov-2000,9.5,$5.70
Nova Scotia,Dec-2000,9.1,$5.70
Nova Scotia,Jan-2001,9.6,$5.70
Nova Scotia,Feb-2001,8.9,$5.70
Nova Scotia,Mar-2001,10.1,$5.70
Nova Scotia,Apr-2001,10.1,$5.70
Nova Scotia,May-2001,10.2,$5.70
Nova Scotia,Jun-2001,10.3,$5.70
Nova Scotia,Jul-2001,9.8,$5.70
Nova Scotia,Aug-2001,9.8,$5.70
Nova Scotia,Sep-2001,9.6,$5.70
Nova Scotia,Oct-2001,9.7,$5.80
Nova Scotia,Nov-2001,9.1,$5.80
Nova Scotia,Dec-2001,10.0,$5.80
Nova Scotia,Jan-2002,9.8,$5.80
Nova Scotia,Feb-2002,10.1,$5.80
Nova Scotia,Mar-2002,9.3,$5.80
Nova Scotia,Apr-2002,9.5,$5.80
Nova Scotia,May-2002,10.0,$5.80
Nova Scotia,Jun-2002,9.5,$5.80
Nova Scotia,Jul-2002,10.1,$5.80
Nova Scotia,Aug-2002,9.4,$5.80
Nova Scotia,Sep-2002,9.6,$5.80
Nova Scotia,Oct-2002,9.4,$6.00
Nova Scotia,Nov-2002,9.3,$6.00
Nova Scotia,Dec-2002,9.2,$6.00
Nova Scotia,Jan-2003,9.0,$6.00
Nova Scotia,Feb-2003,8.6,$6.00
Nova Scotia,Mar-2003,8.9,$6.00
Nova Scotia,Apr-2003,8.4,$6.00
Nova Scotia,May-2003,8.9,$6.00
Nova Scotia,Jun-2003,8.8,$6.00
Nova Scotia,Jul-2003,9.3,$6.00
Nova Scotia,Aug-2003,10.0,$6.00
Nova Scotia,Sep-2003,9.3,$6.00
Nova Scotia,Oct-2003,9.2,$6.25
Nova Scotia,Nov-2003,9.7,$6.25
Nova Scotia,Dec-2003,8.8,$6.25
Nova Scotia,Jan-2004,9.3,$6.25
Nova Scotia,Feb-2004,8.7,$6.25
Nova Scotia,Mar-2004,9.3,$6.25
Nova Scotia,Apr-2004,9.2,$6.50
Nova Scotia,May-2004,8.7,$6.50
Nova Scotia,Jun-2004,8.6,$6.50
Nova Scotia,Jul-2004,8.3,$6.50
Nova Scotia,Aug-2004,8.8,$6.50
Nova Scotia,Sep-2004,8.4,$6.50
Nova Scotia,Oct-2004,8.5,$6.50
Nova Scotia,Nov-2004,8.9,$6.50
Nova Scotia,Dec-2004,9.0,$6.50
Nova Scotia,Jan-2005,8.8,$6.50
Nova Scotia,Feb-2005,9.5,$6.50
Nova Scotia,Mar-2005,8.6,$6.50
Nova Scotia,Apr-2005,8.6,$6.50
Nova Scotia,May-2005,8.1,$6.50
Nova Scotia,Jun-2005,8.5,$6.50
Nova Scotia,Jul-2005,7.8,$6.50
Nova Scotia,Aug-2005,7.3,$6.50
Nova Scotia,Sep-2005,8.4,$6.50
Nova Scotia,Oct-2005,8.5,$6.80
Nova Scotia,Nov-2005,8.3,$6.80
Nova Scotia,Dec-2005,8.7,$6.80
Nova Scotia,Jan-2006,8.0,$6.80
Nova Scotia,Feb-2006,8.6,$6.80
Nova Scotia,Mar-2006,8.3,$6.80
Nova Scotia,Apr-2006,8.6,$7.15
Nova Scotia,May-2006,8.4,$7.15
Nova Scotia,Jun-2006,8.5,$7.15
Nova Scotia,Jul-2006,8.6,$7.15
Nova Scotia,Aug-2006,8.2,$7.15
Nova Scotia,Sep-2006,7.9,$7.15
Nova Scotia,Oct-2006,8.1,$7.15
Nova Scotia,Nov-2006,7.8,$7.15
Nova Scotia,Dec-2006,7.9,$7.15
Nova Scotia,Jan-2007,8.5,$7.15
Nova Scotia,Feb-2007,7.8,$7.15
Nova Scotia,Mar-2007,8.3,$7.15
Nova Scotia,Apr-2007,8.2,$7.15
Nova Scotia,May-2007,8.1,$7.60
Nova Scotia,Jun-2007,8.3,$7.60
Nova Scotia,Jul-2007,8.9,$7.60
Nova Scotia,Aug-2007,8.3,$7.60
Nova Scotia,Sep-2007,8.1,$7.60
Nova Scotia,Oct-2007,7.7,$7.60
Nova Scotia,Nov-2007,8.4,$7.60
Nova Scotia,Dec-2007,7.9,$7.60
Nova Scotia,Jan-2008,7.4,$7.60
Nova Scotia,Feb-2008,7.9,$7.60
Nova Scotia,Mar-2008,8.0,$7.60
Nova Scotia,Apr-2008,7.3,$7.60
Nova Scotia,May-2008,8.4,$8.10
Nova Scotia,Jun-2008,7.8,$8.10
Nova Scotia,Jul-2008,7.1,$8.10
Nova Scotia,Aug-2008,8.2,$8.10
Nova Scotia,Sep-2008,8.0,$8.10
Nova Scotia,Oct-2008,8.3,$8.10
Nova Scotia,Nov-2008,8.2,$8.10
Nova Scotia,Dec-2008,8.3,$8.10
Nova Scotia,Jan-2009,8.9,$8.10
Nova Scotia,Feb-2009,8.9,$8.10
Nova Scotia,Mar-2009,9.3,$8.10
Nova Scotia,Apr-2009,10.0,$8.60
Nova Scotia,May-2009,9.1,$8.60
Nova Scotia,Jun-2009,9.5,$8.60
Nova Scotia,Jul-2009,9.7,$8.60
Nova Scotia,Aug-2009,9.2,$8.60
Nova Scotia,Sep-2009,10.0,$8.60
Nova Scotia,Oct-2009,9.2,$8.60
Nova Scotia,Nov-2009,9.4,$8.60
Nova Scotia,Dec-2009,9.2,$8.60
Nova Scotia,Jan-2010,9.3,$8.60
Nova Scotia,Feb-2010,9.3,$8.60
Nova Scotia,Mar-2010,8.9,$8.60
Nova Scotia,Apr-2010,8.7,$9.20
Nova Scotia,May-2010,9.0,$9.20
Nova Scotia,Jun-2010,9.2,$9.20
Nova Scotia,Jul-2010,9.9,$9.20
Nova Scotia,Aug-2010,10.1,$9.20
Nova Scotia,Sep-2010,9.8,$9.20
Nova Scotia,Oct-2010,10.0,$9.65
Nova Scotia,Nov-2010,9.9,$9.65
Nova Scotia,Dec-2010,10.8,$9.65
Nova Scotia,Jan-2011,9.8,$9.65
Nova Scotia,Feb-2011,9.6,$9.65
Nova Scotia,Mar-2011,9.1,$9.65
Nova Scotia,Apr-2011,9.5,$9.65
Nova Scotia,May-2011,9.2,$9.65
Nova Scotia,Jun-2011,8.7,$9.65
Nova Scotia,Jul-2011,9.4,$9.65
Nova Scotia,Aug-2011,8.9,$9.65
Nova Scotia,Sep-2011,8.9,$9.65
Nova Scotia,Oct-2011,8.9,$10.00
Nova Scotia,Nov-2011,9.1,$10.00
Nova Scotia,Dec-2011,7.7,$10.00
Nova Scotia,Jan-2012,8.6,$10.00
Nova Scotia,Feb-2012,8.6,$10.00
Nova Scotia,Mar-2012,8.9,$10.00
Nova Scotia,Apr-2012,9.1,$10.15
Nova Scotia,May-2012,9.6,$10.15
Nova Scotia,Jun-2012,9.4,$10.15
Nova Scotia,Jul-2012,9.4,$10.15
Nova Scotia,Aug-2012,9.8,$10.15
Nova Scotia,Sep-2012,8.9,$10.15
Nova Scotia,Oct-2012,9.6,$10.15
Nova Scotia,Nov-2012,9.4,$10.15
Nova Scotia,Dec-2012,9.8,$10.15
Nova Scotia,Jan-2013,9.5,$10.15
Nova Scotia,Feb-2013,9.1,$10.15
Nova Scotia,Mar-2013,9.2,$10.15
Nova Scotia,Apr-2013,8.8,$10.30
Nova Scotia,May-2013,8.7,$10.30
Nova Scotia,Jun-2013,9.1,$10.30
Nova Scotia,Jul-2013,8.6,$10.30
Nova Scotia,Aug-2013,9.0,$10.30
Nova Scotia,Sep-2013,8.7,$10.30
Nova Scotia,Oct-2013,9.2,$10.30
Nova Scotia,Nov-2013,8.8,$10.30
Nova Scotia,Dec-2013,9.4,$10.30
Nova Scotia,Jan-2014,9.1,$10.30
Nova Scotia,Feb-2014,8.9,$10.30
Nova Scotia,Mar-2014,9.0,$10.30
Nova Scotia,Apr-2014,9.1,$10.40
Nova Scotia,May-2014,9.1,$10.40
Nova Scotia,Jun-2014,9.3,$10.40
Nova Scotia,Jul-2014,9.6,$10.40
Nova Scotia,Aug-2014,8.8,$10.40
Nova Scotia,Sep-2014,9.2,$10.40
Nova Scotia,Oct-2014,9.0,$10.40
Nova Scotia,Nov-2014,8.6,$10.40
Nova Scotia,Dec-2014,8.3,$10.40
Nova Scotia,Jan-2015,8.7,$10.40
Nova Scotia,Feb-2015,9.3,$10.40
Nova Scotia,Mar-2015,9.5,$10.40
Nova Scotia,Apr-2015,9.7,$10.60
Nova Scotia,May-2015,8.9,$10.60
Nova Scotia,Jun-2015,8.5,$10.60
Nova Scotia,Jul-2015,8.2,$10.60
Nova Scotia,Aug-2015,8.1,$10.60
Nova Scotia,Sep-2015,8.7,$10.60
Nova Scotia,Oct-2015,7.9,$10.60
Nova Scotia,Nov-2015,9.1,$10.60
Nova Scotia,Dec-2015,9.1,$10.60
Nova Scotia,Jan-2016,9.0,$10.60
Nova Scotia,Feb-2016,9.1,$10.60
Nova Scotia,Mar-2016,8.7,$10.60
Nova Scotia,Apr-2016,8.1,$10.70
Nova Scotia,May-2016,8.8,$10.70
Nova Scotia,Jun-2016,7.9,$10.70
Nova Scotia,Jul-2016,8.4,$10.70
Nova Scotia,Aug-2016,8.3,$10.70
Nova Scotia,Sep-2016,8.0,$10.70
Nova Scotia,Oct-2016,7.8,$10.70
Nova Scotia,Nov-2016,8.0,$10.70
Nova Scotia,Dec-2016,8.5,$10.70
Nova Scotia,Jan-2017,8.1,$10.70
Nova Scotia,Feb-2017,8.4,$10.70
Nova Scotia,Mar-2017,9.1,$10.70
Nova Scotia,Apr-2017,8.9,$10.85
Nova Scotia,May-2017,8.2,$10.85
Nova Scotia,Jun-2017,8.9,$10.85
Nova Scotia,Jul-2017,8.1,$10.85
Nova Scotia,Aug-2017,8.4,$10.85
Nova Scotia,Sep-2017,8.9,$10.85
Nova Scotia,Oct-2017,8.6,$10.85
Nova Scotia,Nov-2017,8.9,$10.85
Nova Scotia,Dec-2017,8.1,$10.85
Nova Scotia,Jan-2018,8.4,$10.85
Nova Scotia,Feb-2018,8.5,$10.85
Nova Scotia,Mar-2018,8.1,$10.85
Nova Scotia,Apr-2018,7.2,$11.00
Nova Scotia,May-2018,7.3,$11.00
Nova Scotia,Jun-2018,7.8,$11.00
Nova Scotia,Jul-2018,8.3,$11.00
Nova Scotia,Aug-2018,8.3,$11.00
Nova Scotia,Sep-2018,7.8,$11.00
Nova Scotia,Oct-2018,7.8,$11.00
Nova Scotia,Nov-2018,7.3,$11.00
Nova Scotia,Dec-2018,7.1,$11.00
Nova Scotia,Jan-2019,7.1,$11.00
Nova Scotia,Feb-2019,6.8,$11.00
Nova Scotia,Mar-2019,6.6,$11.00
Nova Scotia,Apr-2019,7.2,$11.55
Nova Scotia,May-2019,6.9,$11.55
Nova Scotia,Jun-2019,7.0,$11.55
Nova Scotia,Jul-2019,7.4,$11.55
Nova Scotia,Aug-2019,8.0,$11.55
Nova Scotia,Sep-2019,7.3,$11.55
Nova Scotia,Oct-2019,8.0,$11.55
Nova Scotia,Nov-2019,8.1,$11.55
Nova Scotia,Dec-2019,8.1,$11.55
Nova Scotia,Jan-2020,7.7,$11.55
Nova Scotia,Feb-2020,8.1,$11.55
Nova Scotia,Mar-2020,9.9,$11.55
Nova Scotia,Apr-2020,12.6,$12.55
Nova Scotia,May-2020,14.3,$12.55
Nova Scotia,Jun-2020,13.7,$12.55
Nova Scotia,Jul-2020,11.0,$12.55
Nova Scotia,Aug-2020,10.1,$12.55
Nova Scotia,Sep-2020,7.7,$12.55
Nova Scotia,Oct-2020,8.9,$12.55
Nova Scotia,Nov-2020,6.7,$12.55
Nova Scotia,Dec-2020,8.5,$12.55
Nova Scotia,Jan-2021,8.9,$12.55
Nova Scotia,Feb-2021,8.6,$12.55
Nova Scotia,Mar-2021,9.1,$12.55
Nova Scotia,Apr-2021,8.3,$12.95
Nova Scotia,May-2021,10.4,$12.95
Nova Scotia,Jun-2021,8.8,$12.95
Nova Scotia,Jul-2021,8.5,$12.95
Nova Scotia,Aug-2021,8.1,$12.95
Nova Scotia,Sep-2021,7.9,$12.95
Nova Scotia,Oct-2021,8.0,$12.95
Nova Scotia,Nov-2021,8.7,$12.95
Nova Scotia,Dec-2021,7.6,$12.95
Nova Scotia,Jan-2022,7.1,$12.95
Nova Scotia,Feb-2022,6.5,$12.95
Nova Scotia,Mar-2022,6.9,$12.95
Nova Scotia,Apr-2022,6.0,$13.35
Nova Scotia,May-2022,6.9,$13.35
Nova Scotia,Jun-2022,6.5,$13.35
Nova Scotia,Jul-2022,6.5,$13.35
Nova Scotia,Aug-2022,7.6,$13.35
Nova Scotia,Sep-2022,6.2,$13.35
Nova Scotia,Oct-2022,6.7,$13.60
Nova Scotia,Nov-2022,5.7,$13.60
Nova Scotia,Dec-2022,6.3,$13.60
Nova Scotia,Jan-2023,5.4,$13.60
Nova Scotia,Feb-2023,5.8,$13.60
Nova Scotia,Mar-2023,5.5,$13.60
Nova Scotia,Apr-2023,6.4,$14.50
Nova Scotia,May-2023,5.9,$14.50
Nova Scotia,Jun-2023,6.6,$14.50
Nova Scotia,Jul-2023,7.7,$14.50
Nova Scotia,Aug-2023,7.0,$14.50
Nova Scotia,Sep-2023,7.0,$14.50
Nova Scotia,Oct-2023,6.5,$15.00
Nova Scotia,Nov-2023,6.6,$15.00
Nova Scotia,Dec-2023,5.9,$15.00
Nova Scotia,Jan-2024,7.0,$15.00
Nova Scotia,Feb-2024,6.0,$15.00
Nova Scotia,Mar-2024,6.2,$15.00
Nova Scotia,Apr-2024,6.1,$15.20
Nova Scotia,May-2024,6.4,$15.20
New Brunswick,Jan-1976,11.2,$2.30
New Brunswick,Feb-1976,10.9,$2.30
New Brunswick,Mar-1976,10.5,$2.30
New Brunswick,Apr-1976,10.3,$2.30
New Brunswick,May-1976,10.9,$2.30
New Brunswick,Jun-1976,11.0,$2.55
New Brunswick,Jul-1976,10.7,$2.55
New Brunswick,Aug-1976,10.4,$2.55
New Brunswick,Sep-1976,10.8,$2.55
New Brunswick,Oct-1976,11.3,$2.55
New Brunswick,Nov-1976,11.7,$2.80
New Brunswick,Dec-1976,12.0,$2.80
New Brunswick,Jan-1977,13.2,$2.80
New Brunswick,Feb-1977,13.2,$2.80
New Brunswick,Mar-1977,13.5,$2.80
New Brunswick,Apr-1977,12.4,$2.80
New Brunswick,May-1977,13.4,$2.80
New Brunswick,Jun-1977,13.0,$2.80
New Brunswick,Jul-1977,12.6,$2.80
New Brunswick,Aug-1977,13.1,$2.80
New Brunswick,Sep-1977,13.7,$2.80
New Brunswick,Oct-1977,13.7,$2.80
New Brunswick,Nov-1977,14.2,$2.80
New Brunswick,Dec-1977,14.3,$2.80
New Brunswick,Jan-1978,12.9,$2.80
New Brunswick,Feb-1978,13.5,$2.80
New Brunswick,Mar-1978,12.6,$2.80
New Brunswick,Apr-1978,13.0,$2.80
New Brunswick,May-1978,12.8,$2.80
New Brunswick,Jun-1978,11.9,$2.80
New Brunswick,Jul-1978,12.3,$2.80
New Brunswick,Aug-1978,12.9,$2.80
New Brunswick,Sep-1978,12.1,$2.80
New Brunswick,Oct-1978,12.3,$2.80
New Brunswick,Nov-1978,11.6,$2.80
New Brunswick,Dec-1978,11.7,$2.80
New Brunswick,Jan-1979,11.8,$2.80
New Brunswick,Feb-1979,11.5,$2.80
New Brunswick,Mar-1979,11.5,$2.80
New Brunswick,Apr-1979,11.7,$2.80
New Brunswick,May-1979,10.7,$2.80
New Brunswick,Jun-1979,10.8,$2.80
New Brunswick,Jul-1979,10.6,$2.80
New Brunswick,Aug-1979,11.2,$2.80
New Brunswick,Sep-1979,9.9,$2.80
New Brunswick,Oct-1979,10.0,$2.80
New Brunswick,Nov-1979,9.8,$2.80
New Brunswick,Dec-1979,10.2,$2.80
New Brunswick,Jan-1980,9.8,$2.80
New Brunswick,Feb-1980,10.2,$2.80
New Brunswick,Mar-1980,11.0,$2.80
New Brunswick,Apr-1980,10.9,$2.80
New Brunswick,May-1980,11.8,$2.80
New Brunswick,Jun-1980,11.9,$2.80
New Brunswick,Jul-1980,11.6,$3.05
New Brunswick,Aug-1980,11.7,$3.05
New Brunswick,Sep-1980,10.9,$3.05
New Brunswick,Oct-1980,11.1,$3.35
New Brunswick,Nov-1980,11.1,$3.35
New Brunswick,Dec-1980,10.8,$3.35
New Brunswick,Jan-1981,11.5,$3.35
New Brunswick,Feb-1981,11.3,$3.35
New Brunswick,Mar-1981,10.6,$3.35
New Brunswick,Apr-1981,10.9,$3.35
New Brunswick,May-1981,10.8,$3.35
New Brunswick,Jun-1981,10.8,$3.35
New Brunswick,Jul-1981,11.0,$3.35
New Brunswick,Aug-1981,10.7,$3.35
New Brunswick,Sep-1981,12.5,$3.35
New Brunswick,Oct-1981,12.8,$3.35
New Brunswick,Nov-1981,12.7,$3.35
New Brunswick,Dec-1981,13.1,$3.35
New Brunswick,Jan-1982,13.0,$3.35
New Brunswick,Feb-1982,13.2,$3.35
New Brunswick,Mar-1982,13.1,$3.35
New Brunswick,Apr-1982,13.7,$3.35
New Brunswick,May-1982,14.0,$3.35
New Brunswick,Jun-1982,14.1,$3.35
New Brunswick,Jul-1982,14.0,$3.35
New Brunswick,Aug-1982,14.5,$3.35
New Brunswick,Sep-1982,14.9,$3.35
New Brunswick,Oct-1982,15.2,$3.80
New Brunswick,Nov-1982,15.1,$3.80
New Brunswick,Dec-1982,14.6,$3.80
New Brunswick,Jan-1983,14.7,$3.80
New Brunswick,Feb-1983,15.5,$3.80
New Brunswick,Mar-1983,15.1,$3.80
New Brunswick,Apr-1983,15.6,$3.80
New Brunswick,May-1983,15.2,$3.80
New Brunswick,Jun-1983,15.0,$3.80
New Brunswick,Jul-1983,14.7,$3.80
New Brunswick,Aug-1983,14.8,$3.80
New Brunswick,Sep-1983,14.7,$3.80
New Brunswick,Oct-1983,14.3,$3.80
New Brunswick,Nov-1983,14.6,$3.80
New Brunswick,Dec-1983,14.9,$3.80
New Brunswick,Jan-1984,14.2,$3.80
New Brunswick,Feb-1984,14.0,$3.80
New Brunswick,Mar-1984,14.1,$3.80
New Brunswick,Apr-1984,13.9,$3.80
New Brunswick,May-1984,14.7,$3.80
New Brunswick,Jun-1984,14.6,$3.80
New Brunswick,Jul-1984,14.3,$3.80
New Brunswick,Aug-1984,14.6,$3.80
New Brunswick,Sep-1984,15.9,$3.80
New Brunswick,Oct-1984,14.9,$3.80
New Brunswick,Nov-1984,15.0,$3.80
New Brunswick,Dec-1984,15.1,$3.80
New Brunswick,Jan-1985,15.4,$3.80
New Brunswick,Feb-1985,15.7,$3.80
New Brunswick,Mar-1985,16.5,$3.80
New Brunswick,Apr-1985,14.9,$3.80
New Brunswick,May-1985,14.8,$3.80
New Brunswick,Jun-1985,15.6,$3.80
New Brunswick,Jul-1985,15.0,$3.80
New Brunswick,Aug-1985,15.3,$3.80
New Brunswick,Sep-1985,14.5,$3.80
New Brunswick,Oct-1985,14.6,$3.80
New Brunswick,Nov-1985,15.2,$3.80
New Brunswick,Dec-1985,15.1,$3.80
New Brunswick,Jan-1986,15.1,$3.80
New Brunswick,Feb-1986,14.8,$3.80
New Brunswick,Mar-1986,14.6,$3.80
New Brunswick,Apr-1986,15.0,$3.80
New Brunswick,May-1986,14.6,$3.80
New Brunswick,Jun-1986,14.6,$3.80
New Brunswick,Jul-1986,14.8,$3.80
New Brunswick,Aug-1986,14.3,$3.80
New Brunswick,Sep-1986,13.4,$3.80
New Brunswick,Oct-1986,13.3,$4.00
New Brunswick,Nov-1986,13.2,$4.00
New Brunswick,Dec-1986,13.5,$4.00
New Brunswick,Jan-1987,13.9,$4.00
New Brunswick,Feb-1987,13.6,$4.00
New Brunswick,Mar-1987,13.7,$4.00
New Brunswick,Apr-1987,13.7,$4.00
New Brunswick,May-1987,13.2,$4.00
New Brunswick,Jun-1987,13.1,$4.00
New Brunswick,Jul-1987,12.8,$4.00
New Brunswick,Aug-1987,12.2,$4.00
New Brunswick,Sep-1987,12.8,$4.00
New Brunswick,Oct-1987,13.5,$4.00
New Brunswick,Nov-1987,12.9,$4.00
New Brunswick,Dec-1987,12.5,$4.00
New Brunswick,Jan-1988,12.8,$4.00
New Brunswick,Feb-1988,11.9,$4.00
New Brunswick,Mar-1988,12.4,$4.00
New Brunswick,Apr-1988,11.6,$4.00
New Brunswick,May-1988,12.4,$4.00
New Brunswick,Jun-1988,11.7,$4.00
New Brunswick,Jul-1988,11.3,$4.00
New Brunswick,Aug-1988,11.4,$4.00
New Brunswick,Sep-1988,11.8,$4.00
New Brunswick,Oct-1988,11.5,$4.00
New Brunswick,Nov-1988,11.5,$4.00
New Brunswick,Dec-1988,11.0,$4.00
New Brunswick,Jan-1989,11.8,$4.00
New Brunswick,Feb-1989,12.0,$4.00
New Brunswick,Mar-1989,11.4,$4.00
New Brunswick,Apr-1989,11.7,$4.25
New Brunswick,May-1989,11.8,$4.25
New Brunswick,Jun-1989,12.4,$4.25
New Brunswick,Jul-1989,12.5,$4.25
New Brunswick,Aug-1989,12.2,$4.25
New Brunswick,Sep-1989,11.4,$4.25
New Brunswick,Oct-1989,11.5,$4.50
New Brunswick,Nov-1989,12.2,$4.50
New Brunswick,Dec-1989,12.9,$4.50
New Brunswick,Jan-1990,12.3,$4.50
New Brunswick,Feb-1990,12.7,$4.50
New Brunswick,Mar-1990,11.8,$4.50
New Brunswick,Apr-1990,12.1,$4.50
New Brunswick,May-1990,11.0,$4.50
New Brunswick,Jun-1990,12.1,$4.50
New Brunswick,Jul-1990,12.1,$4.50
New Brunswick,Aug-1990,12.3,$4.50
New Brunswick,Sep-1990,11.8,$4.50
New Brunswick,Oct-1990,12.4,$4.75
New Brunswick,Nov-1990,12.2,$4.75
New Brunswick,Dec-1990,12.0,$4.75
New Brunswick,Jan-1991,12.0,$4.75
New Brunswick,Feb-1991,11.9,$4.75
New Brunswick,Mar-1991,12.4,$4.75
New Brunswick,Apr-1991,12.3,$4.75
New Brunswick,May-1991,12.3,$4.75
New Brunswick,Jun-1991,12.5,$4.75
New Brunswick,Jul-1991,13.0,$4.75
New Brunswick,Aug-1991,13.0,$4.75
New Brunswick,Sep-1991,13.1,$4.75
New Brunswick,Oct-1991,13.9,$5.00
New Brunswick,Nov-1991,13.4,$5.00
New Brunswick,Dec-1991,13.2,$5.00
New Brunswick,Jan-1992,13.2,$5.00
New Brunswick,Feb-1992,13.0,$5.00
New Brunswick,Mar-1992,13.7,$5.00
New Brunswick,Apr-1992,13.2,$5.00
New Brunswick,May-1992,13.7,$5.00
New Brunswick,Jun-1992,13.2,$5.00
New Brunswick,Jul-1992,12.6,$5.00
New Brunswick,Aug-1992,13.2,$5.00
New Brunswick,Sep-1992,12.1,$5.00
New Brunswick,Oct-1992,12.2,$5.00
New Brunswick,Nov-1992,13.2,$5.00
New Brunswick,Dec-1992,12.2,$5.00
New Brunswick,Jan-1993,11.9,$5.00
New Brunswick,Feb-1993,11.3,$5.00
New Brunswick,Mar-1993,12.6,$5.00
New Brunswick,Apr-1993,11.8,$5.00
New Brunswick,May-1993,12.0,$5.00
New Brunswick,Jun-1993,12.4,$5.00
New Brunswick,Jul-1993,13.6,$5.00
New Brunswick,Aug-1993,13.4,$5.00
New Brunswick,Sep-1993,13.7,$5.00
New Brunswick,Oct-1993,13.2,$5.00
New Brunswick,Nov-1993,12.6,$5.00
New Brunswick,Dec-1993,13.5,$5.00
New Brunswick,Jan-1994,12.5,$5.00
New Brunswick,Feb-1994,12.7,$5.00
New Brunswick,Mar-1994,13.0,$5.00
New Brunswick,Apr-1994,12.7,$5.00
New Brunswick,May-1994,13.2,$5.00
New Brunswick,Jun-1994,12.5,$5.00
New Brunswick,Jul-1994,12.8,$5.00
New Brunswick,Aug-1994,12.0,$5.00
New Brunswick,Sep-1994,12.7,$5.00
New Brunswick,Oct-1994,13.1,$5.00
New Brunswick,Nov-1994,12.5,$5.00
New Brunswick,Dec-1994,11.6,$5.00
New Brunswick,Jan-1995,12.3,$5.00
New Brunswick,Feb-1995,12.2,$5.00
New Brunswick,Mar-1995,11.5,$5.00
New Brunswick,Apr-1995,11.7,$5.00
New Brunswick,May-1995,11.3,$5.00
New Brunswick,Jun-1995,12.4,$5.00
New Brunswick,Jul-1995,11.3,$5.00
New Brunswick,Aug-1995,11.5,$5.00
New Brunswick,Sep-1995,10.4,$5.00
New Brunswick,Oct-1995,10.8,$5.00
New Brunswick,Nov-1995,10.9,$5.00
New Brunswick,Dec-1995,11.2,$5.00
New Brunswick,Jan-1996,11.2,$5.25
New Brunswick,Feb-1996,10.8,$5.25
New Brunswick,Mar-1996,10.5,$5.25
New Brunswick,Apr-1996,10.7,$5.25
